name,SubCategory,OS,Country,City,Support Group,Virtual,Shared
ITSUSRAPIDP03,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPIDP04,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPIDSQL1,Windows,Win2003 Enterprise x64,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
ITSUSRAPIDSQL2,Windows,Win2003 Enterprise x64,UNITED STATES,RARITAN,WINDOWS L1,FALSE,FALSE
ITSUSRAPIDV1,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPIDV10,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPIDV2,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPIDV3,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPIDV4,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPIDV5,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPIDV6,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPIDV7,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPIDV8,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPIDV9,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPIN01,Windows,Win2008 R2 Standard,UNITED STATES,RARITAN,SECURITY EVENT & LOG MGT,FALSE,FALSE
ITSUSRAPJMS01,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPJMS02,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,FALSE,FALSE
ITSUSRAPLAG01,Windows,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,SUPPORT TOOLS L2,FALSE,FALSE
ITSUSRAPLAG02,Windows,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,SUPPORT TOOLS L2,FALSE,FALSE
ITSUSRAPLAG03,Windows,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,SUPPORT TOOLS L2,FALSE,FALSE
ITSUSRAPLAG04,Windows,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,SUPPORT TOOLS L2,FALSE,FALSE
ITSUSRAPLBIS1,Windows,Win2003 Enterprise x64,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
ITSUSRAPLMD01,Windows,Win2003,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
ITSUSRAPLMD02,Windows,Win2003,UNITED STATES,MORRIS PLAINS,WINDOWS L1,TRUE,FALSE
ITSUSRAPLOGIC1,Windows,Win2003,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
ITSUSRAPMAP,Windows,Win2003,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
ITSUSRAPNAM1,Linux,SUSE Linux Enterprise Server (SLES) 11.2,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPNAM2,Linux,SUSE Linux Enterprise Server (SLES) 11.2,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPOLCAS4,Windows,Win2008 R2,UNITED STATES,RARITAN,IDENTITY & DIRECTORY SERVICES L1,FALSE,FALSE
ITSUSRAPOLCAS5,Windows,Win2008 R2 Standard,UNITED STATES,RARITAN,IDENTITY & DIRECTORY SERVICES L1,FALSE,FALSE
ITSUSRAPOLCAV4,Windows,Win2008 R2,UNITED STATES,RARITAN,IDENTITY & DIRECTORY SERVICES L1,FALSE,FALSE
ITSUSRAPOLCAV5,Windows,Win2008 R2,UNITED STATES,RARITAN,IDENTITY & DIRECTORY SERVICES L1,FALSE,FALSE
ITSUSRAPOLCAW4,Windows,Win2008 R2,UNITED STATES,RARITAN,IDENTITY & DIRECTORY SERVICES L1,FALSE,FALSE
ITSUSRAPOLCAW5,Windows,Win2008 R2,UNITED STATES,RARITAN,IDENTITY & DIRECTORY SERVICES L1,FALSE,FALSE
ITSUSRAPOSFP01,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
ITSUSRAPOSFP03,Windows,Win2003 Enterprise,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
ITSUSRAPPAMD01,Windows,Win2003,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
ITSUSRAPPAMP01,Windows,Win2003,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
ITSUSRAPPAMS01,Windows,Win2003,UNITED STATES,RARITAN,WINDOWS L1,TRUE,FALSE
ITSUSRAPPHPAQR,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPPMF01,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPPMF02,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPPMF03,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPPMF04,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPPMF06,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
ITSUSRAPPMF07,Linux,SUSE Linux Enterprise Server (SLES) 10,UNITED STATES,RARITAN,LINUX L1,TRUE,FALSE
